id,X01,Y01,X02,Y02,X03,Y03,X04,Y04,X05,Y05,X06,Y06,X07,Y07,X08,Y08,X09,Y09,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15
1AL.png,603.0,1311.0,642.0,1173.0,549.0,1077.0,717.0,963.0,777.0,1029.0,816.0,1191.0,933.0,1404.0,1140.0,1206.0,1146.0,1140.0,1644.0,1104.0,1644.0,897.0,2295.0,1713.0,2724.0,1395.0,2676.0,1203.0,1893.0,687.0
1AR.png,798.0,1947.0,927.0,1989.0,966.0,2103.0,1149.0,2073.0,1131.0,1989.0,1026.0,1836.0,921.0,1647.0,1206.0,1569.0,1260.0,1614.0,1575.0,1245.0,1755.0,1359.0,1467.0,357.0,1974.0,195.0,2103.0,351.0,2073.0,1281.0
1BR.png,1872.0,981.0,1752.0,924.0,1719.0,801.0,1533.0,852.0,1548.0,927.0,1641.0,1101.0,1743.0,1284.0,1467.0,1347.0,1401.0,1299.0,1107.0,1632.0,951.0,1512.0,1200.0,2490.0,695.0,2677.0,561.0,2521.0,609.0,1614.0
1CL.png,1887.0,651.0,1980.0,744.0,2109.0,747.0,2118.0,939.0,2037.0,945.0,1863.0,897.0,1644.0,858.0,1680.0,1161.0,1746.0,1200.0,1530.0,1599.0,1695.0,1722.0,692.0,1776.0,704.0,2288.0,883.0,2360.0,1724.0,2016.0
1DL.png,729.0,990.0,828.0,876.0,822.0,753.0,1026.0,732.0,1029.0,813.0,975.0,987.0,954.0,1212.0,1236.0,1164.0,1272.0,1104.0,1683.0,1335.0,1812.0,1173.0,1860.0,2136.0,2390.0,2144.0,2454.0,1958.0,2130.0,1158.0
1EL.png,1256.0,240.0,1132.0,314.0,1018.0,256.0,934.0,456.0,1018.0,476.0,1206.0,482.0,1426.0,512.0,1302.0,786.0,1234.0,804.0,1352.0,1270.0,1150.0,1314.0,2102.0,1658.0,1968.0,2152.0,1746.0,2174.0,1032.0,1648.0
1ER.png,1794.0,894.0,1666.0,840.0,1628.0,732.0,1442.0,804.0,1460.0,874.0,1570.0,1028.0,1688.0,1176.0,1414.0,1286.0,1342.0,1252.0,1082.0,1596.0,912.0,1492.0,1248.0,2440.0,756.0,2660.0,616.0,2506.0,582.0,1620.0
1FL.png,2172.0,753.0,2070.0,642.0,2112.0,513.0,1899.0,477.0,1875.0,558.0,1893.0,756.0,1905.0,975.0,1608.0,900.0,1572.0,837.0,1098.0,1017.0,942.0,834.0,783.0,1875.0,228.0,1818.0,165.0,1605.0,627.0,750.0
1FR.png,2493.0,1344.0,2508.0,1473.0,2592.0,1575.0,2454.0,1754.0,2384.0,1700.0,2277.0,1527.0,2148.0,1332.0,1965.0,1593.0,1992.0,1665.0,1518.0,1814.0,1504.0,2066.0,744.0,1320.0,333.0,1734.0,414.0,1932.0,1321.0,2324.0
1HL.png,846.0,582.0,794.0,692.0,692.0,730.0,758.0,926.0,836.0,902.0,1000.0,804.0,1172.0,684.0,1246.0,958.0,1198.0,1008.0,1592.0,1316.0,1500.0,1488.0,2448.0,1154.0,2656.0,1636.0,2512.0,1768.0,1624.0,1892.0
1HR.png,1592.0,2430.0,1482.0,2346.0,1365.0,2385.0,1311.0,2202.0,1389.0,2181.0,1578.0,2154.0,1790.0,2148.0,1689.0,1875.0,1608.0,1857.0,1737.0,1407.0,1563.0,1296.0,2541.0,993.0,2412.0,483.0,2211.0,465.0,1452.0,984.0
